sep=;

"storeNumber";"storeName";"planId";"date";"schedule";"itemNumber";"itemDescription";"forecastedQty";"modifiedQty";"productionArea";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104306047";"'M' Plain Chicken Drumstick";"5";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104306063";"'M' 4 Plain Chicken Drumsticks";"5";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104473179";"'M' 4 Jumbo Sausages";"4";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"105033651";"Jumbo Pork Sausage (New)";"4";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"105190120";"'M' Plain Chicken Leg 2's";"4";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"105349022";"Gammon Shank";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"106795825";"Large Plain Chicken Breast x 2";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"106796035";"Large Plain Chicken Breast";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"107266431";"M Stout Chicken Thighs 5's";"5";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"109821259";"MORRISONS CUMBERLAND SAUSAGE";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"103264421";"Sausage Sandwich";"1";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"103267824";"Bacon Sandwich";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104284132";"'M' 4 Texan Chicken Wings";"5";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104284271";"'M' Plain Chicken Leg";"4";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104284280";"'M' 4 Plain Chicken Legs";"4";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104288230";"'M' Bacon Rib";"1";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104305600";"'M' Stout Chicken Thigh";"5";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104306047";"'M' Plain Chicken Drumstick";"5";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104306063";"'M' 4 Plain Chicken Drumsticks";"5";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104317301";"MIN: 'M' Extra Tasty British Chicken";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104317379";"'M' Roast British Chicken";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"104473179";"'M' 4 Jumbo Sausages";"4";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"105018426";"MIN: 'M' Extra Tasty British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"105018451";"MIN: 'M' Roast British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"105033651";"Jumbo Pork Sausage (New)";"4";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"105190120";"'M' Plain Chicken Leg 2's";"4";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"106795825";"Large Plain Chicken Breast x 2";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"106796035";"Large Plain Chicken Breast";"2";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"107266431";"M Stout Chicken Thighs 5's";"5";"null";"390";
"8";"Thornbury";"1223468674";"2021-10-19";"12:00PM";"109821259";"MORRISONS CUMBERLAND SAUSAGE";"2";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"103264421";"Sausage Sandwich";"1";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"103267824";"Bacon Sandwich";"2";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"104317301";"MIN: 'M' Extra Tasty British Chicken";"2";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"104317379";"'M' Roast British Chicken";"2";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"105018426";"MIN: 'M' Extra Tasty British Chicken VAT FREE";"3";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"105018451";"MIN: 'M' Roast British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"109315591";"MORRISONS 5 RIBS OF FIRE";"1";"null";"390";
"8";"Thornbury";"710424066";"2021-10-19";"2:00PM";"109315612";"MORRISONS 10 RIBS OF FIRE";"3";"null";"390";
"8";"Thornbury";"423179511";"2021-10-19";"4:00PM";"103264421";"Sausage Sandwich";"1";"null";"390";
"8";"Thornbury";"423179511";"2021-10-19";"4:00PM";"103267824";"Bacon Sandwich";"2";"null";"390";
"8";"Thornbury";"423179511";"2021-10-19";"4:00PM";"104317301";"MIN: 'M' Extra Tasty British Chicken";"2";"null";"390";
"8";"Thornbury";"423179511";"2021-10-19";"4:00PM";"104317379";"'M' Roast British Chicken";"2";"null";"390";
"8";"Thornbury";"423179511";"2021-10-19";"4:00PM";"105018426";"MIN: 'M' Extra Tasty British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"423179511";"2021-10-19";"4:00PM";"105018451";"MIN: 'M' Roast British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1770471192";"2021-10-19";"6:00PM";"104317301";"MIN: 'M' Extra Tasty British Chicken";"2";"null";"390";
"8";"Thornbury";"1770471192";"2021-10-19";"6:00PM";"104317379";"'M' Roast British Chicken";"2";"null";"390";
"8";"Thornbury";"1770471192";"2021-10-19";"6:00PM";"105018426";"MIN: 'M' Extra Tasty British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1770471192";"2021-10-19";"6:00PM";"105018451";"MIN: 'M' Roast British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108799643";"MIN: MORRISONS FAMILY MORELLO CHERRY PIE 540G";"2";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108800641";"MIN: MORRISONS CHEESE & ONION ROLL 4PK";"3";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"111922278";"MIN: MORRISONS 2 CHICKEN BAKE";"2";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108801125";"MIN: MORRISONS CHEESE & ONION SLICE 2PK";"2";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108810785";"MIN: MORRISONS PORK SAUSAGE ROLLS 4PK";"3";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108810953";"MIN: MORRISONS SNACK PORK SAUSAGE ROLL";"2";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108811041";"MIN: MORRISONS LINCOLNSHIRE SAUSAGE ROLLS 4PK";"2";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108831691";"MIN:MORRISONS POTATO & MEAT  PIES 2PK";"1";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108831834";"MIN: MORRISONS CREAMY CHICKEN PIES 2PK";"2";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108831914";"MIN: MORRISONS CHUNKY STEAK PIES 2PK";"3";"null";"392";
"8";"Thornbury";"811584018";"2021-10-18";"7:00AM";"108836424";"MIN: MORRISONS RHUBARB LATTICE PIES 2PK";"2";"null";"392";
